date,team1,team2,score1,score2,winner
2024-08-30T22:45Z,WSH,CHC,6,7,0
2024-08-30T22:50Z,TB,SD,5,13,0
2024-08-30T23:05Z,NYY,STL,6,3,1
2024-08-30T23:10Z,CLE,PIT,10,8,1
2024-08-31T00:05Z,TEX,OAK,2,9,0
2024-08-31T00:10Z,HOU,KC,3,2,1
2024-08-31T00:10Z,CHW,NYM,1,5,0
2024-08-31T00:10Z,MIN,TOR,2,0,1
2024-08-31T00:40Z,COL,BAL,3,5,0
2024-08-31T01:38Z,LAA,SEA,5,9,0
2024-08-31T01:40Z,ARI,LAD,9,10,0
2024-08-31T02:15Z,SF,MIA,3,1,1
2024-08-31T17:05Z,NYY,STL,5,6,0
2024-08-31T20:05Z,WSH,CHC,3,5,0
2024-08-31T20:10Z,TB,SD,11,4,1
2024-08-31T22:10Z,DET,BOS,2,1,1
2024-08-31T22:10Z,CLE,PIT,0,3,0
2024-08-31T23:05Z,TEX,OAK,3,2,1
2024-08-31T23:10Z,HOU,KC,5,2,1
2024-08-31T23:10Z,CHW,NYM,3,5,0
2024-08-31T23:10Z,MIN,TOR,0,15,0
2024-08-31T23:15Z,PHI,ATL,3,0,1
2024-08-31T23:15Z,CIN,MIL,4,5,0
2024-09-01T00:10Z,COL,BAL,7,5,1
2024-09-01T00:10Z,ARI,LAD,6,8,0
2024-09-01T01:05Z,SF,MIA,3,4,0
2024-09-01T01:38Z,LAA,SEA,5,4,1
2024-09-01T16:10Z,CIN,MIL,4,3,1
2024-09-01T17:35Z,WSH,CHC,1,14,0
2024-09-01T17:35Z,NYY,STL,7,14,0
2024-09-01T17:40Z,DET,BOS,4,1,1
2024-09-01T17:40Z,CLE,PIT,6,1,1
2024-09-01T17:40Z,TB,SD,3,4,0
2024-09-01T18:10Z,HOU,KC,7,2,1
2024-09-01T18:10Z,CHW,NYM,0,2,0
2024-09-01T18:10Z,MIN,TOR,4,3,1
2024-09-01T18:35Z,TEX,OAK,6,4,1
2024-09-01T19:10Z,COL,BAL,1,6,0
2024-09-01T20:05Z,SF,MIA,5,7,0
2024-09-01T20:07Z,LAA,SEA,3,2,1
2024-09-01T20:10Z,ARI,LAD,14,3,1
2024-09-01T23:00Z,PHI,ATL,3,2,1
2024-09-02T18:10Z,MIL,STL,9,3,1
2024-09-02T19:05Z,BAL,CHW,13,3,1
2024-09-02T20:10Z,KC,CLE,2,4,0
2024-09-02T20:10Z,CIN,HOU,5,3,1
2024-09-02T20:10Z,ARI,LAD,6,11,0
2024-09-02T22:40Z,SD,DET,3,0,1
2024-09-02T22:50Z,TB,MIN,4,5,0
2024-09-02T23:07Z,OAK,SEA,5,4,1
2024-09-02T23:10Z,NYM,BOS,4,1,1
2024-09-02T23:40Z,CHC,PIT,3,5,0
2024-09-03T00:05Z,TEX,NYY,4,8,0
2024-09-03T22:35Z,BAL,CHW,9,0,1
2024-09-03T22:40Z,MIA,WSH,2,6,0
2024-09-03T22:50Z,TB,MIN,2,1,1
2024-09-03T23:07Z,TOR,PHI,9,10,0
2024-09-03T23:10Z,NYM,BOS,7,2,1
2024-09-03T23:20Z,ATL,COL,3,0,1
2024-09-03T23:40Z,KC,CLE,1,7,0
2024-09-03T23:40Z,CHC,PIT,0,5,0
2024-09-03T23:40Z,MIL,STL,4,7,0
2024-09-04T00:05Z,TEX,NYY,7,4,1
2024-09-04T01:38Z,LAA,LAD,2,6,0
2024-09-04T01:40Z,OAK,SEA,3,2,1
2024-09-04T01:45Z,SF,ARI,7,8,0
2024-09-04T19:07Z,TOR,PHI,2,4,0
2024-09-04T22:35Z,BAL,CHW,1,8,0
2024-09-04T22:40Z,CIN,HOU,12,5,1
2024-09-04T22:40Z,MIA,WSH,4,3,1
2024-09-04T22:50Z,TB,MIN,9,4,1
2024-09-04T23:10Z,NYM,BOS,8,3,1
2024-09-04T23:20Z,ATL,COL,5,2,1
2024-09-04T23:40Z,KC,CLE,4,1,1
2024-09-04T23:40Z,CHC,PIT,12,0,1
2024-09-04T23:40Z,MIL,STL,2,3,0
2024-09-05T00:05Z,TEX,NYY,10,6,1
2024-09-05T01:38Z,LAA,LAD,10,1,1
2024-09-05T01:40Z,SD,DET,6,5,1
2024-09-05T01:40Z,OAK,SEA,3,16,0
2024-09-05T01:45Z,SF,ARI,4,6,0
2024-09-05T17:10Z,CIN,HOU,1,0,1
2024-09-05T17:10Z,TB,MIN,3,4,0
2024-09-05T19:37Z,OAK,SEA,4,6,0
2024-09-05T19:45Z,SF,ARI,3,2,1
2024-09-05T22:40Z,MIA,PHI,2,5,0
2024-09-05T22:40Z,PIT,WSH,9,4,1
2024-09-05T23:20Z,ATL,COL,1,3,0
2024-09-06T00:05Z,TEX,LAA,3,1,1
2024-09-06T00:40Z,SD,DET,3,4,0
2024-09-06T18:20Z,CHC,NYY,0,3,0
2024-09-06T22:10Z,MIL,COL,2,3,0
2024-09-06T23:05Z,BAL,TB,2,0,1
2024-09-06T23:10Z,BOS,CHW,3,1,1
2024-09-06T23:10Z,NYM,CIN,6,4,1
2024-09-06T23:10Z,MIA,PHI,2,16,0
2024-09-06T23:20Z,ATL,TOR,3,1,1
2024-09-07T00:05Z,TEX,LAA,1,5,0
2024-09-07T00:10Z,HOU,ARI,8,0,1
2024-09-07T00:10Z,KC,MIN,5,0,1
2024-09-07T00:15Z,STL,SEA,1,6,0
2024-09-07T01:40Z,OAK,DET,7,6,1
2024-09-07T01:40Z,SD,SF,5,1,1
2024-09-07T02:10Z,LAD,CLE,1,3,0
2024-09-07T17:35Z,PIT,WSH,3,5,0
2024-09-07T18:20Z,CHC,NYY,0,2,0
2024-09-07T20:05Z,BAL,TB,1,7,0
2024-09-07T20:07Z,OAK,DET,1,2,0
2024-09-07T20:10Z,HOU,ARI,11,5,1
2024-09-07T20:10Z,NYM,CIN,4,0,1
2024-09-07T20:10Z,MIA,PHI,9,5,1
2024-09-07T22:40Z,PIT,WSH,6,8,0
2024-09-07T23:05Z,TEX,LAA,6,4,1
2024-09-07T23:10Z,MIL,COL,5,2,1
2024-09-07T23:15Z,BOS,CHW,7,5,1
2024-09-07T23:15Z,KC,MIN,4,2,1
2024-09-07T23:15Z,STL,SEA,2,0,1
2024-09-07T23:20Z,ATL,TOR,5,9,0
2024-09-08T00:40Z,SD,SF,3,6,0
2024-09-08T01:10Z,LAD,CLE,7,2,1
2024-09-08T16:05Z,BAL,TB,0,2,0
2024-09-08T17:35Z,BOS,CHW,2,7,0
2024-09-08T17:35Z,ATL,TOR,4,3,1
2024-09-08T17:35Z,PIT,WSH,7,3,1
2024-09-08T17:40Z,NYM,CIN,1,3,0
2024-09-08T17:40Z,MIA,PHI,10,1,1
2024-09-08T18:10Z,MIL,COL,1,4,0
2024-09-08T18:10Z,KC,MIN,2,0,1
2024-09-08T18:15Z,STL,SEA,4,10,0
2024-09-08T18:20Z,CHC,NYY,2,1,1
2024-09-08T18:35Z,TEX,LAA,7,4,1
2024-09-08T20:07Z,OAK,DET,1,9,0
2024-09-08T20:10Z,LAD,CLE,4,0,1
2024-09-08T20:10Z,SD,SF,6,7,0
2024-09-08T23:00Z,HOU,ARI,6,12,0
2024-09-09T22:40Z,PIT,MIA,3,2,1
2024-09-09T22:40Z,PHI,TB,2,1,1
2024-09-09T22:40Z,ATL,CIN,0,1,0
2024-09-09T23:05Z,NYY,KC,10,4,1
2024-09-09T23:07Z,TOR,NYM,2,3,0
2024-09-09T23:10Z,BOS,BAL,12,3,1
2024-09-09T23:40Z,MIN,LAA,2,6,0
2024-09-09T23:40Z,CHW,CLE,3,5,0
2024-09-10T02:10Z,LAD,CHC,4,10,0
2024-09-10T22:40Z,DET,COL,11,0,1
2024-09-10T22:40Z,PIT,MIA,6,4,1
2024-09-10T22:40Z,PHI,TB,9,4,1
2024-09-10T22:45Z,WSH,ATL,0,12,0
2024-09-10T23:05Z,NYY,KC,0,5,0
2024-09-10T23:07Z,TOR,NYM,6,2,1
2024-09-10T23:10Z,BOS,BAL,3,5,0
2024-09-10T23:40Z,MIN,LAA,10,5,1
2024-09-10T23:40Z,CHW,CLE,0,5,0
2024-09-10T23:45Z,STL,CIN,0,3,0
2024-09-11T00:10Z,HOU,OAK,3,4,0
2024-09-11T01:40Z,SEA,SD,3,7,0
2024-09-11T01:40Z,ARI,TEX,6,0,1
2024-09-11T01:45Z,SF,MIL,2,3,0
2024-09-11T02:10Z,LAD,CHC,3,6,0
2024-09-11T16:35Z,PIT,MIA,3,1,1
2024-09-11T18:10Z,CHW,CLE,4,6,0
2024-09-11T19:07Z,TOR,NYM,2,6,0
2024-09-11T19:40Z,ARI,TEX,14,4,1
2024-09-11T22:40Z,DET,COL,7,4,1
2024-09-11T22:40Z,PHI,TB,3,2,1
2024-09-11T22:45Z,WSH,ATL,5,1,1
2024-09-11T23:05Z,NYY,KC,4,3,1
2024-09-11T23:10Z,MIN,LAA,6,4,1
2024-09-11T23:10Z,BOS,BAL,5,3,1
2024-09-11T23:45Z,STL,CIN,2,1,1
2024-09-12T00:10Z,HOU,OAK,4,5,0
2024-09-12T01:40Z,SEA,SD,5,2,1
2024-09-12T01:45Z,SF,MIL,13,2,1
2024-09-12T02:10Z,LAD,CHC,10,8,1
2024-09-12T17:10Z,DET,COL,2,4,0
2024-09-12T17:15Z,STL,CIN,6,1,1
2024-09-12T18:10Z,HOU,OAK,6,3,1
2024-09-12T22:45Z,WSH,MIA,3,6,0
2024-09-12T23:15Z,NYY,BOS,2,1,1
2024-09-12T23:15Z,CLE,TB,2,5,0
2024-09-13T01:40Z,SEA,TEX,4,5,0
2024-09-13T01:45Z,SF,MIL,0,3,0
2024-09-13T22:40Z,DET,BAL,1,0,1
2024-09-13T22:40Z,PIT,KC,3,8,0
2024-09-13T22:40Z,PHI,NYM,3,11,0
2024-09-13T22:45Z,WSH,MIA,4,1,1
2024-09-13T23:05Z,NYY,BOS,5,4,1
2024-09-13T23:07Z,TOR,STL,4,3,1
2024-09-13T23:10Z,CLE,TB,1,3,0
2024-09-13T23:20Z,ATL,LAD,6,2,1
2024-09-13T23:40Z,CHW,OAK,0,2,0
2024-09-14T00:10Z,MIN,CIN,4,8,0
2024-09-14T00:40Z,COL,CHC,9,5,1
2024-09-14T01:38Z,LAA,HOU,3,5,0
2024-09-14T01:40Z,ARI,MIL,1,2,0
2024-09-14T02:10Z,SEA,TEX,5,4,1
2024-09-14T02:15Z,SF,SD,0,5,0
2024-09-14T17:05Z,NYY,BOS,1,7,0
2024-09-14T17:05Z,PIT,KC,1,5,0
2024-09-14T19:07Z,TOR,STL,7,2,1
2024-09-14T20:05Z,WSH,MIA,4,1,1
2024-09-14T20:05Z,PHI,NYM,6,4,1
2024-09-14T22:10Z,DET,BAL,2,4,0
2024-09-14T22:10Z,CLE,TB,6,1,1
2024-09-14T23:10Z,MIN,CIN,1,11,0
2024-09-14T23:10Z,CHW,OAK,7,6,1
2024-09-14T23:20Z,ATL,LAD,10,1,1
2024-09-15T00:10Z,COL,CHC,6,5,1
2024-09-15T00:10Z,ARI,MIL,8,15,0
2024-09-15T01:05Z,SF,SD,0,8,0
2024-09-15T01:38Z,LAA,HOU,3,5,0
2024-09-15T01:40Z,SEA,TEX,5,4,1
2024-09-15T16:10Z,DET,BAL,4,2,1
2024-09-15T17:05Z,MIN,CIN,9,2,1
2024-09-15T17:35Z,NYY,BOS,5,2,1
2024-09-15T17:35Z,PIT,KC,4,3,1
2024-09-15T17:35Z,WSH,MIA,4,3,1
2024-09-15T17:35Z,PHI,NYM,2,1,1
2024-09-15T17:37Z,TOR,STL,3,2,1
2024-09-15T17:40Z,CLE,TB,2,0,1
2024-09-15T18:10Z,CHW,OAK,4,3,1
2024-09-15T19:10Z,COL,CHC,2,6,0
2024-09-15T20:05Z,SF,SD,3,4,0
2024-09-15T20:07Z,LAA,HOU,4,6,0
2024-09-15T20:10Z,ARI,MIL,11,10,1
2024-09-15T20:10Z,SEA,TEX,7,0,1
2024-09-15T23:00Z,ATL,LAD,2,9,0
2024-09-16T22:40Z,CLE,MIN,4,3,1
2024-09-16T23:10Z,NYM,WSH,2,1,1
2024-09-16T23:20Z,ATL,LAD,0,9,0
2024-09-16T23:40Z,KC,DET,6,7,0
2024-09-16T23:40Z,CHC,OAK,9,2,1
2024-09-16T23:40Z,MIL,PHI,6,2,1
2024-09-16T23:45Z,STL,PIT,4,0,1
2024-09-17T00:40Z,COL,ARI,3,2,1
2024-09-17T01:38Z,LAA,CHW,4,8,0
2024-09-17T01:40Z,SD,HOU,3,1,1
2024-09-17T22:35Z,BAL,SF,0,10,0
2024-09-17T22:40Z,CIN,ATL,6,5,1
2024-09-17T22:40Z,MIA,LAD,11,9,1
2024-09-17T22:40Z,CLE,MIN,1,4,0
2024-09-17T22:50Z,TB,BOS,8,3,1
2024-09-17T23:10Z,NYM,WSH,10,1,1
2024-09-17T23:40Z,KC,DET,1,3,0
2024-09-17T23:40Z,CHC,OAK,3,4,0
2024-09-17T23:40Z,MIL,PHI,1,5,0
2024-09-17T23:45Z,STL,PIT,3,1,1
2024-09-18T00:05Z,TEX,TOR,13,8,1
2024-09-18T00:40Z,COL,ARI,8,2,1
2024-09-18T01:38Z,LAA,CHW,5,0,1
2024-09-18T01:40Z,SD,HOU,3,4,0
2024-09-18T01:40Z,SEA,NYY,2,11,0
2024-09-18T18:20Z,CHC,OAK,3,5,0
2024-09-18T19:10Z,COL,ARI,4,9,0
2024-09-18T20:07Z,LAA,CHW,4,3,1
2024-09-18T22:35Z,BAL,SF,3,5,0
2024-09-18T22:40Z,CIN,ATL,1,7,0
2024-09-18T22:40Z,SD,HOU,4,0,1
2024-09-18T22:40Z,MIA,LAD,4,8,0
2024-09-18T22:40Z,CLE,MIN,5,4,1
2024-09-18T22:50Z,TB,BOS,1,2,0
2024-09-18T23:10Z,NYM,WSH,10,0,1
2024-09-18T23:40Z,KC,DET,2,4,0
2024-09-18T23:40Z,MIL,PHI,2,1,1
2024-09-18T23:45Z,STL,PIT,10,5,1
2024-09-19T00:05Z,TEX,TOR,2,0,1
2024-09-19T01:40Z,SEA,NYY,1,2,0
2024-09-19T17:05Z,BAL,SF,5,3,1
2024-09-19T17:10Z,CIN,ATL,3,15,0
2024-09-19T17:10Z,CLE,MIN,3,2,1
2024-09-19T18:35Z,TEX,TOR,0,4,0
2024-09-19T20:10Z,SEA,NYY,3,2,1
2024-09-19T20:40Z,MIA,LAD,4,20,0
2024-09-19T22:50Z,TB,BOS,2,0,1
2024-09-19T23:15Z,MIL,ARI,1,5,0
2024-09-19T23:15Z,NYM,PHI,10,6,1
2024-09-19T23:15Z,STL,PIT,2,3,0
2024-09-19T23:40Z,CHC,WSH,7,6,1
2024-09-20T00:10Z,HOU,LAA,3,1,1
2024-09-20T18:20Z,CHC,WSH,3,1,1
2024-09-20T22:40Z,CIN,PIT,8,3,1
2024-09-20T22:50Z,TB,TOR,1,0,1
2024-09-20T23:05Z,BAL,DET,7,1,1
2024-09-20T23:10Z,MIA,ATL,4,3,1
2024-09-20T23:10Z,BOS,MIN,2,4,0
2024-09-20T23:10Z,NYM,PHI,2,12,0
2024-09-21T00:05Z,TEX,SEA,2,8,0
2024-09-21T00:10Z,HOU,LAA,9,7,1
2024-09-21T00:10Z,MIL,ARI,4,7,0
2024-09-21T00:10Z,KC,SF,1,2,0
2024-09-21T00:15Z,STL,CLE,1,5,0
2024-09-21T01:40Z,SD,CHW,3,2,1
2024-09-21T01:40Z,OAK,NYY,2,4,0
2024-09-21T02:10Z,LAD,COL,6,4,1
2024-09-21T17:10Z,CIN,PIT,7,1,1
2024-09-21T18:20Z,CHC,WSH,1,5,0
2024-09-21T20:05Z,BAL,DET,4,6,0
2024-09-21T20:10Z,MIA,ATL,2,6,0
2024-09-21T20:10Z,NYM,PHI,6,3,1
2024-09-21T20:10Z,TB,TOR,3,2,1
2024-09-21T21:10Z,KC,SF,0,9,0
2024-09-21T23:05Z,TEX,SEA,4,8,0
2024-09-21T23:10Z,HOU,LAA,10,4,1
2024-09-21T23:10Z,MIL,ARI,0,5,0
2024-09-21T23:15Z,STL,CLE,6,5,1
2024-09-22T00:40Z,SD,CHW,6,2,1
2024-09-22T01:07Z,OAK,NYY,0,10,0
2024-09-22T01:10Z,LAD,COL,3,6,0
2024-09-22T16:35Z,BOS,MIN,8,1,1
2024-09-22T17:10Z,CIN,PIT,0,2,0
2024-09-22T17:35Z,BAL,DET,3,4,0
2024-09-22T17:40Z,MIA,ATL,4,5,0
2024-09-22T17:40Z,TB,TOR,4,3,1
2024-09-22T18:10Z,HOU,LAA,8,9,0
2024-09-22T18:10Z,MIL,ARI,10,9,1
2024-09-22T18:10Z,KC,SF,0,2,0
2024-09-22T18:15Z,STL,CLE,2,1,1
2024-09-22T18:20Z,CHC,WSH,5,0,1
2024-09-22T18:35Z,TEX,SEA,6,5,1
2024-09-22T20:07Z,OAK,NYY,4,7,0
2024-09-22T20:10Z,SD,CHW,4,2,1
2024-09-22T20:10Z,LAD,COL,6,5,1
2024-09-22T21:35Z,BOS,MIN,9,3,1
2024-09-22T23:00Z,NYM,PHI,2,1,1
2024-09-23T22:40Z,PHI,CHC,6,2,1
2024-09-23T23:07Z,TOR,BOS,1,4,0
2024-09-24T00:10Z,HOU,SEA,1,6,0
2024-09-24T01:40Z,ARI,SF,3,6,0
2024-09-24T17:10Z,DET,TB,2,1,1
2024-09-24T22:40Z,PHI,CHC,4,10,0
2024-09-24T22:40Z,CLE,CIN,6,1,1
2024-09-24T22:40Z,PIT,MIL,2,7,0
2024-09-24T22:45Z,WSH,KC,0,1,0
2024-09-24T23:05Z,NYY,BAL,3,5,0
2024-09-24T23:07Z,TOR,BOS,5,6,0
2024-09-24T23:20Z,ATL,NYM,5,1,1
2024-09-24T23:40Z,CHW,LAA,3,2,1
2024-09-24T23:40Z,MIN,MIA,1,4,0
2024-09-25T00:10Z,HOU,SEA,4,3,1
2024-09-25T00:40Z,COL,STL,3,7,0
2024-09-25T01:40Z,ARI,SF,0,11,0
2024-09-25T01:40Z,OAK,TEX,5,4,1
2024-09-25T02:10Z,LAD,SD,2,4,0
2024-09-25T18:10Z,HOU,SEA,1,8,0
2024-09-25T22:05Z,PHI,CHC,9,6,1
2024-09-25T22:40Z,CLE,CIN,5,2,1
2024-09-25T22:40Z,PIT,MIL,2,1,1
2024-09-25T22:40Z,DET,TB,7,1,1
2024-09-25T22:45Z,WSH,KC,0,3,0
2024-09-25T23:05Z,NYY,BAL,7,9,0
2024-09-25T23:07Z,TOR,BOS,6,1,1
2024-09-25T23:40Z,CHW,LAA,4,3,1
2024-09-25T23:40Z,MIN,MIA,8,3,1
2024-09-26T00:40Z,COL,STL,2,5,0
2024-09-26T01:40Z,ARI,SF,8,2,1
2024-09-26T01:40Z,OAK,TEX,1,5,0
2024-09-26T02:10Z,LAD,SD,4,3,1
2024-09-26T16:35Z,PIT,MIL,2,5,0
2024-09-26T17:05Z,WSH,KC,4,7,0
2024-09-26T17:10Z,DET,TB,4,3,1
2024-09-26T18:10Z,CHW,LAA,7,0,1
2024-09-26T19:10Z,COL,STL,10,8,1
2024-09-26T19:37Z,OAK,TEX,3,2,1
2024-09-26T23:05Z,NYY,BAL,10,1,1
2024-09-26T23:40Z,MIN,MIA,6,8,0
2024-09-27T02:10Z,LAD,SD,7,2,1
2024-09-27T18:20Z,CHC,CIN,1,0,1
2024-09-27T22:40Z,DET,CHW,4,1,1
2024-09-27T22:45Z,WSH,PHI,9,1,1
2024-09-27T23:05Z,NYY,PIT,2,4,0
2024-09-27T23:07Z,TOR,MIA,5,15,0
2024-09-27T23:10Z,CLE,HOU,2,5,0
2024-09-27T23:10Z,BOS,TB,1,2,0
2024-09-27T23:20Z,ATL,KC,3,0,1
2024-09-28T00:10Z,MIN,BAL,2,7,0
2024-09-28T00:10Z,COL,LAD,4,11,0
2024-09-28T00:10Z,MIL,NYM,8,4,1
2024-09-28T01:38Z,LAA,TEX,2,5,0
2024-09-28T01:40Z,ARI,SD,3,5,0
2024-09-28T02:10Z,SEA,OAK,2,0,1
2024-09-28T02:15Z,SF,STL,3,6,0
2024-09-28T17:05Z,NYY,PIT,4,9,0
2024-09-28T17:10Z,DET,CHW,0,4,0
2024-09-28T18:20Z,CHC,CIN,3,0,1
2024-09-28T19:07Z,TOR,MIA,1,8,0
2024-09-28T20:05Z,WSH,PHI,6,3,1
2024-09-28T20:05Z,SF,STL,6,5,1
2024-09-28T20:10Z,BOS,TB,2,7,0
2024-09-28T22:10Z,CLE,HOU,3,4,0
2024-09-28T23:15Z,MIN,BAL,2,9,0
2024-09-28T23:15Z,MIL,NYM,6,0,1
2024-09-28T23:20Z,ATL,KC,2,1,1
2024-09-29T00:10Z,COL,LAD,2,13,0
2024-09-29T00:10Z,ARI,SD,0,5,0
2024-09-29T01:38Z,LAA,TEX,8,9,0
2024-09-29T01:40Z,SEA,OAK,7,6,1
2024-09-29T19:05Z,WSH,PHI,3,6,0
2024-09-29T19:05Z,NYY,PIT,6,4,1
2024-09-29T19:05Z,SF,STL,1,6,0
2024-09-29T19:05Z,BOS,TB,3,1,1
2024-09-29T19:07Z,TOR,MIA,1,3,0
2024-09-29T19:07Z,LAA,TEX,0,8,0
2024-09-29T19:10Z,MIN,BAL,2,6,0
2024-09-29T19:10Z,DET,CHW,5,9,0
2024-09-29T19:10Z,COL,LAD,1,2,0
2024-09-29T19:10Z,MIL,NYM,0,5,0
2024-09-29T19:10Z,SEA,OAK,6,4,1
2024-09-29T19:10Z,ARI,SD,11,2,1
2024-09-29T19:20Z,CHC,CIN,0,3,0
2024-09-29T19:20Z,ATL,KC,2,4,0
2024-09-30T17:10Z,ATL,NYM,7,8,0
2024-09-30T20:50Z,ATL,NYM,3,0,1
2024-10-01T18:30Z,HOU,DET,1,3,0
2024-10-01T20:00Z,BAL,KC,0,1,0
2024-10-01T21:30Z,MIL,NYM,4,8,0
2024-10-02T00:30Z,SD,ATL,4,0,1
2024-10-02T18:30Z,HOU,DET,2,5,0
2024-10-02T20:30Z,BAL,KC,1,2,0
2024-10-02T23:30Z,MIL,NYM,5,3,1
2024-10-03T00:30Z,SD,ATL,5,4,1
2024-10-03T23:00Z,MIL,NYM,2,4,0
2024-10-05T17:08Z,CLE,DET,7,0,1
2024-10-05T20:08Z,PHI,NYM,2,6,0
2024-10-05T22:38Z,NYY,KC,6,5,1
2024-10-06T00:38Z,LAD,SD,7,5,1
2024-10-06T20:08Z,PHI,NYM,7,6,1
2024-10-07T00:03Z,LAD,SD,2,10,0
2024-10-07T20:08Z,CLE,DET,0,3,0
2024-10-07T23:38Z,NYY,KC,2,4,0
2024-10-08T21:08Z,NYM,PHI,7,2,1
2024-10-09T01:08Z,SD,LAD,6,5,1
2024-10-09T19:08Z,DET,CLE,3,0,1
2024-10-09T21:08Z,NYM,PHI,4,1,1
2024-10-09T23:08Z,KC,NYY,2,3,0
2024-10-10T01:08Z,SD,LAD,0,8,0
2024-10-10T22:08Z,DET,CLE,4,5,0
2024-10-11T00:08Z,KC,NYY,1,3,0
2024-10-12T00:08Z,LAD,SD,2,0,1
2024-10-12T17:08Z,CLE,DET,7,3,1
2024-10-14T00:15Z,LAD,NYM,9,0,1
2024-10-14T20:08Z,LAD,NYM,3,7,0
2024-10-14T23:38Z,NYY,CLE,5,2,1
2024-10-15T23:38Z,NYY,CLE,6,3,1
2024-10-17T00:08Z,NYM,LAD,0,8,0
2024-10-17T21:08Z,CLE,NYY,7,5,1
2024-10-18T00:08Z,NYM,LAD,2,10,0
2024-10-18T21:08Z,NYM,LAD,12,6,1
2024-10-19T00:08Z,CLE,NYY,6,8,0
2024-10-20T00:08Z,CLE,NYY,2,5,0
2024-10-21T00:08Z,LAD,NYM,10,5,1
2024-10-26T00:08Z,LAD,NYY,6,3,1
2024-10-27T00:08Z,LAD,NYY,4,2,1
2024-10-29T00:08Z,NYY,LAD,2,4,0
2024-10-30T00:08Z,NYY,LAD,11,4,1
2024-10-31T00:08Z,NYY,LAD,6,7,0
2025-02-20T20:05Z,LAD,CHC,4,12,0
2025-02-21T18:05Z,NYY,TB,4,0,1
2025-02-21T20:05Z,CHC,LAD,7,3,1
2025-02-21T20:05Z,KC,TEX,5,2,1
2025-02-21T20:10Z,ARI,COL,8,12,0
2025-02-21T20:10Z,SD,SEA,5,2,1
2025-02-22T18:05Z,MIN,ATL,3,1,1
2025-02-22T18:05Z,TB,BOS,4,6,0
2025-02-22T18:05Z,DET,PHI,7,6,1
2025-02-22T18:05Z,BAL,PIT,5,10,0
2025-02-22T18:05Z,HOU,WSH,3,6,0
2025-02-22T18:07Z,TOR,NYY,6,4,1
2025-02-22T18:10Z,NYM,HOU,6,2,1
2025-02-22T18:10Z,MIA,STL,7,6,1
2025-02-22T20:05Z,CHC,CHW,7,3,1
2025-02-22T20:05Z,CIN,CLE,6,3,1
2025-02-22T20:05Z,LAD,KC,10,11,0
2025-02-22T20:05Z,TEX,SF,1,6,0
2025-02-22T20:10Z,COL,ARI,9,3,1
2025-02-22T20:10Z,SD,ATH,10,3,1
2025-02-22T20:10Z,MIL,CIN,8,7,1
2025-02-22T20:10Z,LAA,SEA,11,10,1
2025-02-23T18:05Z,PHI,BAL,3,7,0
2025-02-23T18:05Z,NYY,DET,0,4,0
2025-02-23T18:05Z,STL,HOU,6,11,0
2025-02-23T18:05Z,PIT,MIN,5,1,1
2025-02-23T18:05Z,WSH,NYM,11,6,1
2025-02-23T18:05Z,ATL,TB,2,4,0
2025-02-23T18:05Z,BOS,TOR,7,8,0
2025-02-23T18:10Z,NYM,MIA,1,1,0
2025-02-23T20:05Z,CLE,LAA,14,2,1
2025-02-23T20:05Z,KC,CHW,4,3,1
2025-02-23T20:05Z,SF,CIN,5,2,1
2025-02-23T20:05Z,ATH,COL,4,0,1
2025-02-23T20:05Z,LAD,SD,8,3,1
2025-02-23T20:05Z,CHC,TEX,6,5,1
2025-02-23T20:10Z,SEA,ARI,11,5,1
2025-02-23T20:10Z,COL,MIL,6,1,1
2025-02-24T18:05Z,STL,NYM,7,4,1
2025-02-24T20:05Z,KC,ATH,1,1,0
2025-02-24T20:05Z,SF,COL,2,2,0
2025-02-24T20:05Z,CIN,LAD,8,1,1
2025-02-24T20:05Z,CHW,TEX,3,11,0
2025-02-24T20:10Z,SD,CHC,5,10,0
2025-02-24T20:10Z,ARI,CLE,4,3,1
2025-02-24T20:10Z,MIL,SEA,8,12,0
2025-02-24T20:10Z,LAA,SF,7,4,1
2025-02-25T18:05Z,PIT,ATL,1,2,0
2025-02-25T18:05Z,ATL,BOS,6,1,1
2025-02-25T18:05Z,BAL,DET,8,7,1
2025-02-25T18:05Z,MIN,NYY,5,4,1
2025-02-25T18:05Z,HOU,NYM,8,5,1
2025-02-25T18:05Z,TB,PHI,4,5,0
2025-02-25T18:07Z,TOR,STL,3,2,1
2025-02-25T18:10Z,MIA,WSH,7,14,0
2025-02-25T20:05Z,CHC,ARI,4,2,1
2025-02-25T20:05Z,TEX,KC,6,15,0
2025-02-25T20:05Z,CLE,MIL,6,9,0
2025-02-25T20:05Z,LAD,SEA,5,11,0
2025-02-25T20:05Z,ATH,SF,7,5,1
2025-02-25T20:10Z,SD,LAA,1,2,0
2025-02-25T20:10Z,COL,CHW,14,3,1
2025-02-26T18:05Z,PIT,BAL,7,3,1
2025-02-26T18:05Z,WSH,HOU,0,3,0
2025-02-26T18:05Z,DET,MIN,0,4,0
2025-02-26T18:05Z,ATL,PIT,9,4,1
2025-02-26T18:05Z,NYY,STL,7,0,1
2025-02-26T18:05Z,BOS,TB,2,8,0
2025-02-26T18:07Z,TOR,PHI,6,9,0
2025-02-26T18:10Z,MIA,NYM,4,1,1
2025-02-26T20:05Z,SF,CHC,4,4,0
2025-02-26T20:05Z,KC,COL,6,7,0
